Time,Open,High,Low,Close,Volume
15/03/2016,1236.13,1238.039,1225.659,1232.839,1380
16/03/2016,1232.83,1263.842,1226.718,1258.761,1380
17/03/2016,1258.779,1270.892,1254.389,1258.979,1380
18/03/2016,1258.98,1266.848,1247.798,1254.788,1260
20/03/2016,1254.178,1255.96,1252.499,1253.119,120
21/03/2016,1253.089,1255.359,1240.571,1243.589,1380
22/03/2016,1243.589,1260.24,1243.109,1248.349,1380
23/03/2016,1248.35,1249.429,1215.3,1221.989,1380
24/03/2016,1221.99,1223.732,1212.16,1216.95,1260
27/03/2016,1215.608,1216.191,1212.909,1213.669,120
28/03/2016,1213.67,1223.06,1208.068,1222.589,1380
29/03/2016,1222.579,1242.878,1215.29,1238.999,1380
30/03/2016,1238.999,1244.029,1223.169,1226.78,1380
31/03/2016,1226.73,1240.352,1223.839,1231.692,1380
01/04/2016,1231.692,1235.26,1208.999,1221.449,1260
03/04/2016,1220.102,1220.88,1217.889,1220.379,120
04/04/2016,1220.37,1222.55,1214.548,1215.138,1379
05/04/2016,1215.14,1236.751,1214.838,1230.819,1380
06/04/2016,1230.82,1232.179,1216.481,1225.15,1380
07/04/2016,1225.149,1243.2,1223.579,1238.589,1380
08/04/2016,1238.59,1242.639,1229.55,1239.059,1260
10/04/2016,1239.398,1247.88,1239.198,1244.622,120
11/04/2016,1244.618,1259.93,1243.919,1257.189,1380
12/04/2016,1257.199,1262.589,1251.109,1254.131,1380
13/04/2016,1254.139,1256.71,1239.749,1240.959,1380
14/04/2016,1240.928,1244.05,1223.789,1229.319,1380
15/04/2016,1229.319,1235.84,1225.198,1233.398,1260
17/04/2016,1234.68,1239.324,1234.349,1237.089,120
18/04/2016,1236.989,1241.58,1227.88,1229.319,1380
19/04/2016,1229.3,1256.579,1227.649,1249.609,1380
20/04/2016,1249.682,1257.94,1242.329,1245.249,1380
21/04/2016,1245.25,1270.222,1243.309,1249.169,1380
22/04/2016,1249.119,1252.609,1227.349,1231.878,1260
24/04/2016,1232.708,1232.992,1230.889,1232.659,120
25/04/2016,1232.64,1242.23,1229.99,1237.982,1380
26/04/2016,1237.982,1244.879,1231.298,1242.71,1380
27/04/2016,1242.762,1252.6,1239.35,1245.459,1380
28/04/2016,1245.529,1269.59,1237.692,1265.51,1380
29/04/2016,1265.509,1296.652,1264.961,1292.138,1260
01/05/2016,1290.48,1295.99,1290.379,1294.89,120
02/05/2016,1294.889,1303.655,1287.609,1289.729,1379
03/05/2016,1289.73,1301.702,1282.172,1286.84,1380
04/05/2016,1286.839,1289.741,1271.749,1282.699,1379
05/05/2016,1282.699,1286.4,1268.789,1277.378,1380
06/05/2016,1277.409,1295.49,1274.389,1287.028,1260
08/05/2016,1284.481,1287.361,1284.048,1285.579,120
09/05/2016,1285.589,1287.479,1261.238,1262.419,1379
10/05/2016,1262.42,1269.459,1256.809,1264.828,1380
11/05/2016,1264.858,1279.08,1264.809,1277.59,1380
12/05/2016,1277.589,1280.87,1261.589,1266.748,1380
13/05/2016,1266.728,1276.268,1262.879,1272.459,1260
15/05/2016,1271.43,1275.229,1270.929,1273.769,120
16/05/2016,1273.798,1288.659,1270.948,1275.101,1380
17/05/2016,1275.101,1282.191,1269.069,1279.369,1380
18/05/2016,1279.37,1280.36,1255.019,1260.408,1379
19/05/2016,1260.408,1261.219,1243.789,1256.731,1380
20/05/2016,1256.79,1260.199,1248.758,1251.568,1260
22/05/2016,1250.93,1252.48,1248.759,1252.03,120
23/05/2016,1252.029,1255.99,1243.098,1249.449,1380
24/05/2016,1249.42,1252.14,1223.258,1225.28,1380
25/05/2016,1225.279,1230.12,1217.789,1224.98,1380
26/05/2016,1224.979,1234.142,1218.221,1222.059,1379
27/05/2016,1222.06,1223.531,1206.679,1212.239,1260
29/05/2016,1212.409,1213.36,1205.729,1207.589,120
30/05/2016,1207.56,1210.802,1199.732,1209.86,1141
31/05/2016,1209.859,1218.158,1208.282,1216.689,1380
01/06/2016,1216.642,1220.36,1205.909,1213.479,1380
02/06/2016,1213.48,1217.63,1206.9,1207.909,1380
03/06/2016,1207.968,1244.68,1207.489,1243.848,1260
05/06/2016,1242.879,1248.13,1242.079,1248.089,120
06/06/2016,1248.129,1248.629,1239.92,1244.802,1380
07/06/2016,1244.869,1246.52,1234.771,1243.87,1380
08/06/2016,1243.87,1266.26,1242.979,1264.789,1380
09/06/2016,1264.799,1271.632,1256.761,1265.69,1380
10/06/2016,1265.679,1278.09,1264.509,1272.838,1260
12/06/2016,1275.448,1278.281,1274.328,1277.588,120
13/06/2016,1277.581,1287.142,1272.352,1282.57,1380
14/06/2016,1282.58,1289.772,1276.228,1284.39,1380
15/06/2016,1284.389,1296.749,1278.428,1293.639,1380
16/06/2016,1293.649,1315.53,1276.902,1281.96,1379
17/06/2016,1281.981,1299.441,1276.53,1297.559,1260
19/06/2016,1289.379,1292.219,1280.979,1289.26,120
20/06/2016,1289.17,1291.11,1277.969,1287.889,1380
21/06/2016,1287.89,1294.189,1264.478,1268.95,1379
22/06/2016,1268.949,1270.559,1259.52,1262.629,1380
23/06/2016,1262.629,1271.839,1250.179,1267.251,1379
24/06/2016,1267.251,1358.229,1264.029,1315.43,1259
26/06/2016,1321.238,1335.289,1321.138,1332.669,120
27/06/2016,1332.609,1333.61,1317.629,1324.562,1380
28/06/2016,1324.56,1325.91,1305.458,1313.929,1380
29/06/2016,1313.93,1327.802,1313.298,1315.918,1380
30/06/2016,1315.989,1326.629,1312.789,1321.72,1380
01/07/2016,1321.719,1344.48,1320.518,1340.511,1260
03/07/2016,1341.38,1344.898,1335.941,1342.759,120
04/07/2016,1342.8,1357.439,1340.32,1349.49,1140
05/07/2016,1349.489,1364.64,1338.039,1362.549,1380
06/07/2016,1362.56,1375.081,1359.759,1366.279,1380
07/07/2016,1366.28,1370.692,1350.789,1360.921,1380
08/07/2016,1360.929,1370.34,1335.419,1365.778,1260
10/07/2016,1367.578,1375.02,1366.83,1369.839,120
11/07/2016,1369.821,1371.219,1350.83,1354.228,1380
12/07/2016,1354.3,1357.668,1330.312,1333.789,1380
13/07/2016,1333.79,1346.648,1327.548,1345.458,1380
14/07/2016,1345.579,1347.061,1320.201,1335.299,1380
15/07/2016,1335.319,1338.63,1322.498,1336.629,1260
17/07/2016,1332.618,1334.43,1329.888,1332.699,120
18/07/2016,1332.808,1335.47,1323.461,1328.788,1380
19/07/2016,1328.769,1334.926,1325.579,1332.868,1380
20/07/2016,1332.868,1338.349,1312.539,1312.778,1380
21/07/2016,1312.758,1333.83,1310.759,1332.29,1380
22/07/2016,1332.329,1333.41,1319.628,1321.688,1260
24/07/2016,1322.679,1323.29,1320.169,1323.2,120
25/07/2016,1323.189,1323.71,1311.971,1316.029,1380
26/07/2016,1316.119,1324.488,1313.759,1319.029,1378
27/07/2016,1318.999,1342.418,1315.762,1339.62,1380
28/07/2016,1339.628,1345.528,1332.439,1335.989,1380
29/07/2016,1336.041,1354.998,1328.462,1350.078,1260
31/07/2016,1349.338,1351.04,1346.999,1349.039,120
01/08/2016,1349.039,1354.849,1346.229,1352.72,1380
02/08/2016,1352.698,1367.198,1347.108,1363.019,1380
03/08/2016,1363.019,1366.45,1354.181,1356.128,1380
04/08/2016,1356.14,1364.948,1349.1,1360.129,1380
05/08/2016,1360.129,1364.649,1334.718,1335.128,1260
07/08/2016,1335.348,1335.348,1331.349,1333.469,120
08/08/2016,1333.469,1338.249,1329.868,1335.959,1380
09/08/2016,1335.929,1342.898,1330.579,1341.789,1380
10/08/2016,1341.789,1357.16,1340.678,1347.499,1380
11/08/2016,1347.508,1353.279,1335.728,1339.339,1380
12/08/2016,1339.339,1356.339,1333.309,1335.318,1260
14/08/2016,1338.029,1339.429,1336.579,1338.979,120
15/08/2016,1338.98,1343.808,1335.749,1341.038,1381
16/08/2016,1341.029,1358.009,1340.529,1347.788,1380
17/08/2016,1347.7,1352.939,1335.91,1352.178,1380
18/08/2016,1352.159,1356.049,1346.038,1350.109,1380
19/08/2016,1350.059,1351.158,1337.738,1340.899,1260
21/08/2016,1340.351,1340.811,1334.879,1337.38,120
22/08/2016,1337.379,1340.03,1331.69,1337.659,1380
23/08/2016,1337.659,1344.63,1335.289,1337.908,1379
24/08/2016,1337.898,1340.062,1323.369,1325.919,1380
25/08/2016,1325.868,1326.959,1318.009,1322.058,1380
26/08/2016,1322.069,1342.161,1318.328,1320.609,1260
28/08/2016,1319.971,1321.358,1318.318,1320.628,120
29/08/2016,1320.688,1325.068,1314.872,1323.748,1380
30/08/2016,1323.76,1325.43,1309.229,1312.179,1380
31/08/2016,1312.171,1316.088,1304.358,1309.601,1380
01/09/2016,1309.601,1315.109,1302.452,1314.338,1380
02/09/2016,1314.348,1330.089,1303.118,1324.608,1146
04/09/2016,1323.899,1325.019,1322.508,1322.629,120
05/09/2016,1322.618,1328.538,1321.759,1327.228,1141
06/09/2016,1327.249,1352.519,1324.85,1349.019,1380
07/09/2016,1349.02,1352.558,1341.789,1344.209,1380
08/09/2016,1344.219,1349.33,1335.521,1337.218,1380
09/09/2016,1337.239,1339.499,1327.129,1327.509,1260
11/09/2016,1328.018,1329.889,1327.23,1329.43,120
12/09/2016,1329.429,1330.368,1320.379,1329.69,1380
13/09/2016,1329.849,1331.969,1313.519,1320.958,1381
14/09/2016,1320.95,1325.95,1315.999,1322.779,1380
15/09/2016,1322.78,1328.448,1309.289,1316.89,1380
16/09/2016,1316.929,1318.028,1306.199,1309.878,1260
18/09/2016,1309.68,1312.52,1309.48,1310.949,120
19/09/2016,1310.929,1318.4,1309.408,1313.918,1380
20/09/2016,1313.899,1317.888,1311.989,1315.891,1379
21/09/2016,1315.891,1336.879,1307.91,1333.23,1380
22/09/2016,1333.229,1343.629,1331.149,1337.099,1380
23/09/2016,1337.2,1340.59,1333.748,1337.069,1259
25/09/2016,1336.652,1338.828,1336.572,1338.299,120
26/09/2016,1338.25,1342.119,1332.689,1337.408,1380
27/09/2016,1337.408,1339.46,1324.702,1326.462,1380
28/09/2016,1326.462,1327.089,1317.989,1323.449,1380
29/09/2016,1323.458,1325.778,1316.039,1322.091,1380
30/09/2016,1322.052,1328.009,1313.228,1314.998,1260
02/10/2016,1318.429,1318.448,1315.13,1315.652,120
03/10/2016,1315.608,1319.619,1309.331,1311.829,1380
04/10/2016,1311.83,1312.139,1266.409,1268.129,1380
05/10/2016,1268.129,1277.111,1262.118,1269.16,1380
06/10/2016,1269.109,1269.239,1249.818,1255.939,1380
07/10/2016,1255.939,1265.399,1241.388,1256.159,1260
09/10/2016,1256.931,1261.66,1256.511,1259.869,120
10/10/2016,1259.831,1264.929,1256.581,1258.498,1379
11/10/2016,1258.498,1262.119,1251.049,1254.499,1380
12/10/2016,1254.478,1258.836,1249.739,1253.958,1380
13/10/2016,1253.968,1262.23,1253.088,1257.026,1380
14/10/2016,1256.948,1259.389,1246.058,1250.529,1260
16/10/2016,1251.509,1253.072,1250.111,1253.01,120
17/10/2016,1253.019,1257.111,1250.508,1255.778,1380
18/10/2016,1255.778,1264.71,1255.629,1263.621,1380
19/10/2016,1263.621,1273.309,1260.252,1269.99,1380
20/10/2016,1269.989,1274.368,1264.479,1264.998,1380
21/10/2016,1265.019,1267.998,1261.111,1265.899,1260
23/10/2016,1265.729,1266.579,1265.429,1266.158,120
24/10/2016,1266.179,1271.871,1260.401,1263.411,1380
25/10/2016,1263.411,1276.611,1262.071,1274.361,1380
26/10/2016,1274.372,1276.44,1264.692,1266.509,1380
27/10/2016,1266.488,1272.779,1265.061,1269.512,1380
28/10/2016,1269.491,1284.158,1261.518,1274.358,1259
30/10/2016,1277.208,1279.348,1276.261,1278.669,119
31/10/2016,1278.768,1279.489,1271.189,1276.09,1378
01/11/2016,1276.089,1291.822,1275.621,1287.699,1380
02/11/2016,1287.699,1307.961,1287.328,1298.419,1380
03/11/2016,1298.428,1306.65,1285.618,1302.009,1380
04/11/2016,1302.018,1307.17,1294.711,1303.559,1260
06/11/2016,1292.729,1294.18,1287.679,1289.229,60
07/11/2016,1289.229,1295.811,1278.109,1282.429,1381
08/11/2016,1282.429,1290.589,1267.949,1273.321,1380
09/11/2016,1273.371,1337.308,1268.762,1276.19,1380
10/11/2016,1276.139,1292.209,1252.278,1260.792,1380
11/11/2016,1260.792,1265.391,1219.039,1225.982,1320
13/11/2016,1226.872,1231.241,1226.721,1229.649,60
14/11/2016,1229.649,1230.108,1211.538,1223.622,1380
15/11/2016,1223.622,1231.54,1218.878,1226.978,1380
16/11/2016,1226.978,1232.998,1221.458,1226.738,1380
17/11/2016,1226.718,1231.378,1210.969,1214.729,1381
18/11/2016,1214.691,1216.092,1202.898,1207.062,1320
20/11/2016,1207.792,1208.152,1205.541,1206.211,60
21/11/2016,1206.211,1217.583,1206.211,1216.071,1380
22/11/2016,1216.071,1220.969,1206.128,1212.828,1376
23/11/2016,1212.849,1214.691,1181.702,1189.568,1365
24/11/2016,1189.619,1190.768,1180.338,1186.061,1141
25/11/2016,1186.021,1193.231,1170.839,1183.778,1125
27/11/2016,1183.251,1186.939,1182.229,1186.721,60
28/11/2016,1186.659,1197.559,1183.018,1194.612,1381
29/11/2016,1194.551,1194.949,1181.021,1188.772,1381
30/11/2016,1188.721,1194.889,1170.718,1172.348,1381
01/12/2016,1172.411,1176.689,1160.691,1173.361,1381
02/12/2016,1173.271,1177.961,1166.681,1176.392,1320
04/12/2016,1181.661,1188.062,1177.699,1180.189,60
05/12/2016,1180.168,1181.398,1157.239,1170.108,1381
06/12/2016,1170.058,1175.248,1166.879,1169.312,1380
07/12/2016,1169.298,1180.189,1165.589,1174.861,1381
08/12/2016,1174.921,1178.619,1169.151,1170.582,1380
09/12/2016,1170.532,1171.969,1156.268,1158.938,1320
11/12/2016,1159.222,1159.522,1157,1158.452,60
12/12/2016,1158.389,1165.749,1151.228,1162.979,1380
13/12/2016,1162.979,1164.968,1154.548,1158.568,1381
14/12/2016,1158.518,1165.158,1138.671,1142.839,1380
15/12/2016,1142.839,1144.379,1122.839,1128.061,1380
16/12/2016,1127.998,1141.169,1126.641,1133.851,1320
18/12/2016,1134.061,1136.752,1133.921,1135.759,60
19/12/2016,1136.002,1142.319,1135.512,1138.591,1381
20/12/2016,1138.578,1139.689,1125.718,1131.988,1380
21/12/2016,1131.982,1137.061,1129.321,1130.901,1380
22/12/2016,1130.901,1134.049,1127.461,1128.732,1379
23/12/2016,1128.731,1135.769,1128.279,1132.691,1319
26/12/2016,1133.178,1134.731,1132.858,1133.311,60
27/12/2016,1133.261,1150.799,1131.651,1139.202,1378
28/12/2016,1139.312,1144.458,1136.482,1142.309,1381
29/12/2016,1142.288,1161.949,1142.258,1160.228,1381
30/12/2016,1160.181,1163.199,1149.678,1150.312,1319
02/01/2017,1150,1152.472,1149.418,1150.361,60
03/01/2017,1150.361,1164.408,1146.039,1157.109,1380
04/01/2017,1157.109,1167.862,1156.138,1165.818,1381
05/01/2017,1165.858,1185.038,1165.798,1180.772,1381
06/01/2017,1180.772,1182.649,1170.919,1172.158,1320
08/01/2017,1172.591,1173.972,1171.588,1173.841,60
09/01/2017,1173.791,1186.078,1172.641,1182.499,1370
10/01/2017,1182.388,1190.609,1180.099,1186.099,1380
11/01/2017,1186.099,1198.179,1177.098,1193.462,1380
12/01/2017,1193.478,1206.929,1192.801,1196.302,1380
13/01/2017,1196.219,1200.699,1187.838,1196.668,1320
15/01/2017,1200.202,1204.972,1197.849,1203.369,60
16/01/2017,1203.391,1208.581,1200.218,1203.112,1111
17/01/2017,1203.078,1218.798,1203.022,1215.102,1381
18/01/2017,1215.052,1217.509,1201.758,1203.031,1381
19/01/2017,1202.942,1206.479,1195.849,1203.559,1381
20/01/2017,1203.669,1214.898,1198.578,1209.609,1320
22/01/2017,1209.462,1215.691,1209.462,1215.401,60
23/01/2017,1215.401,1219.931,1209.258,1217.369,1380
24/01/2017,1217.369,1218.549,1206.549,1209.101,1381
25/01/2017,1209.152,1209.779,1193.208,1200.948,1380
26/01/2017,1200.959,1202.622,1184.378,1188.228,1381
27/01/2017,1188.278,1191.568,1180.548,1190.088,1320
29/01/2017,1192.872,1194.562,1191.061,1194.101,60
30/01/2017,1194.049,1199.399,1188.211,1196.569,1379
31/01/2017,1196.641,1215.322,1196.078,1211.591,1381
01/02/2017,1211.539,1212.328,1198.148,1209.649,1381
02/02/2017,1209.698,1225.288,1209.599,1214.598,1380
03/02/2017,1214.698,1221.338,1206.351,1219.538,1319
05/02/2017,1219.432,1223.211,1219.158,1220.838,60
06/02/2017,1220.849,1235.599,1220.088,1233.282,1381
07/02/2017,1233.289,1235.709,1227.691,1231.969,1380
08/02/2017,1231.969,1244.708,1229.979,1239.771,1381
09/02/2017,1239.771,1244.428,1225.089,1226.471,1380
10/02/2017,1226.471,1237.069,1221.589,1232.858,1320
12/02/2017,1231.479,1232.822,1228.619,1230.178,60
13/02/2017,1230.211,1232.268,1219.298,1226.152,1381
14/02/2017,1226.201,1234.478,1221.839,1228.398,1381
15/02/2017,1228.419,1233.941,1216.601,1232.942,1380
16/02/2017,1232.942,1242.339,1232.081,1238.452,1380
17/02/2017,1238.452,1243.749,1233.728,1233.728,1320
19/02/2017,1234.901,1238.088,1234.881,1236.168,60
20/02/2017,1236.121,1238.941,1232.711,1237.011,1111
21/02/2017,1237.061,1238.819,1226.108,1234.801,1381
22/02/2017,1234.801,1240.329,1231.179,1236.751,1381
23/02/2017,1236.751,1251.078,1235.728,1249.271,1381
24/02/2017,1249.262,1260.109,1247.888,1256.428,1318
26/02/2017,1257.581,1257.632,1254.881,1255.821,60
27/02/2017,1255.821,1263.831,1250.938,1253.328,1381
28/02/2017,1253.348,1258.358,1245.689,1245.948,1381
01/03/2017,1245.918,1250.599,1236.849,1247.151,1381
02/03/2017,1247.151,1247.949,1230.919,1235.259,1380
03/03/2017,1235.279,1236.288,1222.808,1234.008,1320
05/03/2017,1232.731,1236.868,1232.568,1236.758,60
06/03/2017,1236.758,1236.768,1224.048,1225.968,1381
07/03/2017,1225.948,1227.051,1214.078,1216.102,1381
08/03/2017,1216.152,1218.489,1206.548,1208.369,1381
09/03/2017,1208.368,1208.958,1198.688,1199.748,1381
10/03/2017,1199.748,1206.299,1194.848,1203.892,1320
12/03/2017,1205.831,1207.189,1205.308,1205.939,59
13/03/2017,1205.989,1211.129,1201.759,1202.188,1321
14/03/2017,1202.188,1207.588,1197.298,1200.339,1380
15/03/2017,1200.422,1221.998,1197.548,1220.401,1380
16/03/2017,1220.401,1233.698,1220.028,1226.301,1380
17/03/2017,1226.261,1231.579,1224.422,1228.528,1260
19/03/2017,1229.572,1231.261,1229.261,1231.261,118
20/03/2017,1231.289,1235.468,1230.068,1234.586,1380
21/03/2017,1234.597,1247.548,1226.859,1245.982,1380
22/03/2017,1245.982,1251.319,1243.949,1246.025,1380
23/03/2017,1246.025,1253.272,1242.781,1245.548,1380
24/03/2017,1245.548,1251.838,1240.948,1242.469,1260
26/03/2017,1246.622,1254.231,1246.621,1252.878,120
27/03/2017,1252.892,1261.012,1252.362,1252.989,1380
28/03/2017,1252.948,1258.319,1247.671,1250.141,1380
29/03/2017,1250.152,1254.609,1247.288,1252.582,1380
30/03/2017,1252.558,1252.909,1242.233,1243.651,1380
31/03/2017,1243.621,1250.542,1239.649,1248.358,1260
02/04/2017,1247.378,1249.708,1247.378,1248.228,120
03/04/2017,1248.228,1255.818,1244.442,1255.512,1380
04/04/2017,1255.591,1261.249,1254.021,1255.561,1380
05/04/2017,1255.509,1258.809,1243.691,1258.228,1380
06/04/2017,1258.198,1258.741,1249.751,1251.531,1379
07/04/2017,1251.478,1270.531,1250.558,1253.759,1260
09/04/2017,1253.971,1255.829,1253.408,1255.032,120
10/04/2017,1255.042,1257.041,1247.108,1255.911,1380
11/04/2017,1255.981,1276.211,1253.028,1276.078,1380
12/04/2017,1276.122,1287.222,1271.942,1287.188,1380
13/04/2017,1287.158,1288.562,1281.851,1286.398,1260
16/04/2017,1290.271,1295.422,1289.721,1294.592,120
17/04/2017,1294.591,1294.982,1281.348,1282.972,1380
18/04/2017,1282.972,1292.288,1278.898,1289.151,1380
19/04/2017,1289.158,1289.288,1274.071,1279.592,1380
20/04/2017,1279.592,1283.391,1276.599,1280.922,1380
21/04/2017,1280.921,1288.211,1278.471,1284.421,1258
23/04/2017,1275.928,1275.977,1265.431,1274.181,120
24/04/2017,1274.181,1278.129,1266.648,1277.451,1380
25/04/2017,1277.451,1277.869,1261.601,1263.591,1381
26/04/2017,1263.682,1270.598,1260.008,1267.461,1380
27/04/2017,1267.462,1268.342,1261.259,1263.978,1380
28/04/2017,1263.958,1268.522,1263.308,1266.769,1260
30/04/2017,1268.252,1271.072,1268.161,1270.201,120
01/05/2017,1270.301,1270.369,1254.189,1256.689,1380
02/05/2017,1256.689,1257.728,1251.999,1256.521,1380
03/05/2017,1256.562,1256.921,1235.881,1238.201,1380
04/05/2017,1238.202,1241.259,1225.701,1228.371,1380
05/05/2017,1228.372,1235.561,1226.078,1226.812,1259
07/05/2017,1221.688,1234.672,1221.059,1234.641,120
08/05/2017,1234.642,1236.492,1225.6,1227.762,1380
09/05/2017,1227.762,1228.591,1214.259,1223.408,1380
10/05/2017,1223.408,1225.619,1217.542,1217.708,1380
11/05/2017,1217.699,1227.618,1216.949,1224.941,1380
12/05/2017,1224.942,1231.739,1224.428,1227.442,1259
14/05/2017,1228.128,1230.492,1228.048,1229.709,120
15/05/2017,1229.701,1237.281,1226.942,1231.402,1380
16/05/2017,1231.401,1244.471,1230.381,1243.349,1380
17/05/2017,1243.398,1263.062,1241.038,1260.288,1380
18/05/2017,1260.258,1265.002,1246,1248.481,1380
19/05/2017,1248.522,1256.392,1247.321,1255.221,1260
21/05/2017,1256.998,1257.552,1254.459,1256.952,120
22/05/2017,1257.042,1263.471,1251.748,1263.072,1380
23/05/2017,1263.071,1263.728,1250.629,1250.992,1380
24/05/2017,1251.081,1258.918,1247.952,1257.822,1380
25/05/2017,1257.811,1259.629,1253.038,1255.191,1380
26/05/2017,1255.121,1269.429,1254.099,1266.492,1260
28/05/2017,1267.121,1268.992,1266.072,1268.291,120
29/05/2017,1268.192,1268.691,1265.021,1266.802,1141
30/05/2017,1266.741,1270.439,1259.369,1262.372,1380
31/05/2017,1262.372,1274.072,1259.529,1268.658,1379
01/06/2017,1268.642,1270.279,1261.488,1264.681,1380
02/06/2017,1264.681,1279.472,1259.029,1278.298,1260
04/06/2017,1279.758,1281.229,1278.359,1279.868,120
05/06/2017,1279.868,1283.381,1277.749,1280.449,1380
06/06/2017,1280.449,1296.058,1279.628,1293.661,1380
07/06/2017,1293.661,1294.232,1282.618,1284.569,1380
08/06/2017,1284.569,1288.899,1271.311,1279.892,1380
09/06/2017,1279.808,1280.159,1264.628,1266.332,1260
11/06/2017,1266.871,1267.962,1266.221,1267.752,120
12/06/2017,1267.741,1270.351,1263.558,1265.191,1380
13/06/2017,1265.192,1268.912,1259.268,1267.268,1380
14/06/2017,1267.251,1281.087,1257.138,1263.368,1380
15/06/2017,1263.368,1266.656,1251.492,1253.831,1380
16/06/2017,1253.792,1257.141,1251.769,1253.241,1260
18/06/2017,1254.221,1255.662,1253.321,1254.628,120
19/06/2017,1254.642,1255.239,1242.538,1243.761,1380
20/06/2017,1243.761,1248.092,1241.281,1244.868,1380
21/06/2017,1244.888,1249.762,1240.969,1248.912,1379
22/06/2017,1248.868,1254.682,1246.621,1251.468,1380
23/06/2017,1251.432,1258.811,1250,1256.002,1259
25/06/2017,1257.121,1257.991,1256.772,1257.361,120
26/06/2017,1257.362,1257.409,1236.001,1243.091,1380
27/06/2017,1243.091,1253.112,1241.341,1249.268,1380
28/06/2017,1249.198,1254.849,1247.851,1249.612,1380
29/06/2017,1249.699,1253.148,1239.791,1246.448,1380
30/06/2017,1246.458,1248.222,1239.308,1240.411,1260
02/07/2017,1241.621,1242.672,1240.571,1241.778,120
03/07/2017,1241.778,1241.992,1218.489,1223.372,1380
04/07/2017,1223.361,1227.389,1220.581,1226.641,1141
05/07/2017,1226.641,1229.132,1217.429,1226.529,1379
06/07/2017,1226.508,1227.899,1218.942,1222.762,1379
07/07/2017,1222.762,1228.449,1207.251,1212.251,1259
09/07/2017,1212.328,1213.762,1211.369,1213.332,120
10/07/2017,1213.332,1215.581,1204.832,1213.648,1379
11/07/2017,1213.648,1218.022,1208.172,1217.858,1380
12/07/2017,1217.858,1225.651,1213.389,1219.038,1377
13/07/2017,1219.038,1224.419,1216.499,1217.579,1380
14/07/2017,1217.589,1232.858,1214.761,1228.501,1260
16/07/2017,1229.109,1231.042,1228.211,1230.771,120
17/07/2017,1230.771,1235.972,1229.349,1232.852,1380
18/07/2017,1232.852,1244.521,1232.791,1242.662,1380
19/07/2017,1242.669,1243.978,1235.928,1241.298,1380
20/07/2017,1241.371,1247.512,1235.281,1243.889,1380
21/07/2017,1243.898,1255.701,1243.401,1254.661,1260
23/07/2017,1255.122,1256.248,1253.338,1256.149,120
24/07/2017,1256.142,1258.791,1251.901,1253.621,1380
25/07/2017,1253.558,1257.889,1246.591,1246.729,1380
26/07/2017,1246.729,1263.508,1243.731,1260.218,1380
27/07/2017,1260.222,1265.229,1254.499,1260.038,1380
28/07/2017,1260.038,1270.822,1257.331,1268.802,1260
30/07/2017,1270.071,1271.129,1269.608,1270.208,120
31/07/2017,1270.228,1270.431,1265.749,1267.481,1380
01/08/2017,1267.482,1274.061,1262.638,1267.622,1380
02/08/2017,1267.631,1272.812,1257.401,1263.028,1380
03/08/2017,1263.028,1270.799,1259.838,1269.128,1380
04/08/2017,1269.171,1270.118,1254.162,1258.072,1260
06/08/2017,1258.778,1258.872,1256.522,1257.322,120
07/08/2017,1257.321,1259.869,1255.712,1257.622,1380
08/08/2017,1257.621,1265.181,1251.488,1262.008,1379
09/08/2017,1262.008,1278.688,1261.291,1275.791,1384
10/08/2017,1275.792,1287.792,1274.598,1286.592,1379
11/08/2017,1286.522,1292.011,1281.271,1288.258,1260
13/08/2017,1290.121,1290.121,1287.721,1288.811,120
14/08/2017,1288.722,1289.531,1278.588,1279.122,1380
15/08/2017,1279.128,1279.529,1267.278,1272.931,1380
16/08/2017,1272.931,1284.092,1267.731,1282.941,1380
17/08/2017,1282.941,1290.121,1281.438,1288.471,1379
18/08/2017,1288.472,1300.828,1283.481,1283.511,1259
20/08/2017,1283.172,1284.222,1280.491,1283.479,120
21/08/2017,1283.591,1293.702,1281.821,1291.628,1380
22/08/2017,1291.578,1291.589,1281.991,1283.198,1380
23/08/2017,1283.188,1291.411,1282.751,1290.521,1380
24/08/2017,1290.508,1290.772,1284.468,1286.618,1380
25/08/2017,1286.618,1294.378,1276.137,1290.672,1260
27/08/2017,1292.241,1294.689,1291.989,1292.561,120
28/08/2017,1292.561,1324.391,1291.779,1317.441,1380
29/08/2017,1317.442,1325.951,1304.989,1308.881,1380
30/08/2017,1308.829,1313.641,1305.138,1307.192,1380
31/08/2017,1307.191,1323.631,1298.288,1321.218,1380
01/09/2017,1321.208,1328.809,1316.441,1323.661,1260
03/09/2017,1334.521,1338.421,1333.532,1336.031,120
04/09/2017,1336.032,1339.592,1331.742,1332.857,1140
05/09/2017,1332.893,1344.328,1326.259,1341.571,1380
06/09/2017,1341.569,1342.429,1331.598,1333.401,1380
07/09/2017,1333.388,1349.839,1332.591,1348.838,1380
08/09/2017,1348.932,1357.498,1342.711,1346.061,1259
10/09/2017,1335.871,1339.982,1333.862,1337.752,120
11/09/2017,1337.651,1339.011,1326.349,1327.171,1380
12/09/2017,1327.208,1334.522,1322.589,1330.892,1380
13/09/2017,1330.891,1334.599,1320.991,1322.228,1380
14/09/2017,1322.229,1334.292,1315.718,1333.912,1380
15/09/2017,1333.911,1334.081,1319.318,1319.642,1260
